image_path,file_name,split,folder_category,severity_score,target_class
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10399.png,Test_Corrected_1_10399.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_104.png,Test_Corrected_1_104.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1040.png,Test_Corrected_1_1040.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1041.png,Test_Corrected_1_1041.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10413.png,Test_Corrected_1_10413.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1042.png,Test_Corrected_1_1042.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10422.png,Test_Corrected_1_10422.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1043.png,Test_Corrected_1_1043.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1044.png,Test_Corrected_1_1044.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1045.png,Test_Corrected_1_1045.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1046.png,Test_Corrected_1_1046.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10464.png,Test_Corrected_1_10464.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10470.png,Test_Corrected_1_10470.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10473.png,Test_Corrected_1_10473.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10478.png,Test_Corrected_1_10478.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1048.png,Test_Corrected_1_1048.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10480.png,Test_Corrected_1_10480.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1049.png,Test_Corrected_1_1049.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10491.png,Test_Corrected_1_10491.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10499.png,Test_Corrected_1_10499.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_105.png,Test_Corrected_1_105.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1050.png,Test_Corrected_1_1050.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10502.png,Test_Corrected_1_10502.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10507.png,Test_Corrected_1_10507.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10509.png,Test_Corrected_1_10509.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1051.png,Test_Corrected_1_1051.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10515.png,Test_Corrected_1_10515.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10517.png,Test_Corrected_1_10517.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1052.png,Test_Corrected_1_1052.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10520.png,Test_Corrected_1_10520.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10528.png,Test_Corrected_1_10528.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1053.png,Test_Corrected_1_1053.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10532.png,Test_Corrected_1_10532.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10533.png,Test_Corrected_1_10533.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10540.png,Test_Corrected_1_10540.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10547.png,Test_Corrected_1_10547.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1055.png,Test_Corrected_1_1055.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10552.png,Test_Corrected_1_10552.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10555.png,Test_Corrected_1_10555.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10557.png,Test_Corrected_1_10557.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1056.png,Test_Corrected_1_1056.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10560.png,Test_Corrected_1_10560.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10563.png,Test_Corrected_1_10563.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10568.png,Test_Corrected_1_10568.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1057.png,Test_Corrected_1_1057.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10577.png,Test_Corrected_1_10577.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10578.png,Test_Corrected_1_10578.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1058.png,Test_Corrected_1_1058.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1059.png,Test_Corrected_1_1059.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1060.png,Test_Corrected_1_1060.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10606.png,Test_Corrected_1_10606.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10608.png,Test_Corrected_1_10608.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1061.png,Test_Corrected_1_1061.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10612.png,Test_Corrected_1_10612.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1062.png,Test_Corrected_1_1062.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10623.png,Test_Corrected_1_10623.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1064.png,Test_Corrected_1_1064.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1065.png,Test_Corrected_1_1065.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10650.png,Test_Corrected_1_10650.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10656.png,Test_Corrected_1_10656.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1066.png,Test_Corrected_1_1066.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10660.png,Test_Corrected_1_10660.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10667.png,Test_Corrected_1_10667.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10669.png,Test_Corrected_1_10669.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1067.png,Test_Corrected_1_1067.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10670.png,Test_Corrected_1_10670.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10671.png,Test_Corrected_1_10671.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1068.png,Test_Corrected_1_1068.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10681.png,Test_Corrected_1_10681.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1069.png,Test_Corrected_1_1069.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10697.png,Test_Corrected_1_10697.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10699.png,Test_Corrected_1_10699.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_107.png,Test_Corrected_1_107.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1070.png,Test_Corrected_1_1070.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10700.png,Test_Corrected_1_10700.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10702.png,Test_Corrected_1_10702.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10704.png,Test_Corrected_1_10704.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10705.png,Test_Corrected_1_10705.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1071.png,Test_Corrected_1_1071.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10718.png,Test_Corrected_1_10718.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1072.png,Test_Corrected_1_1072.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1073.png,Test_Corrected_1_1073.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10735.png,Test_Corrected_1_10735.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1074.png,Test_Corrected_1_1074.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10740.png,Test_Corrected_1_10740.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10741.png,Test_Corrected_1_10741.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10744.png,Test_Corrected_1_10744.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1075.png,Test_Corrected_1_1075.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10759.png,Test_Corrected_1_10759.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1076.png,Test_Corrected_1_1076.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10760.png,Test_Corrected_1_10760.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10761.png,Test_Corrected_1_10761.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10762.png,Test_Corrected_1_10762.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10765.png,Test_Corrected_1_10765.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10768.png,Test_Corrected_1_10768.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1077.png,Test_Corrected_1_1077.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10773.png,Test_Corrected_1_10773.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1078.png,Test_Corrected_1_1078.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10786.png,Test_Corrected_1_10786.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1079.png,Test_Corrected_1_1079.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10791.png,Test_Corrected_1_10791.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_108.png,Test_Corrected_1_108.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1080.png,Test_Corrected_1_1080.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1081.png,Test_Corrected_1_1081.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1082.png,Test_Corrected_1_1082.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10822.png,Test_Corrected_1_10822.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10823.png,Test_Corrected_1_10823.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1084.png,Test_Corrected_1_1084.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10843.png,Test_Corrected_1_10843.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10844.png,Test_Corrected_1_10844.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10848.png,Test_Corrected_1_10848.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_1085.png,Test_Corrected_1_1085.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10850.png,Test_Corrected_1_10850.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10855.png,Test_Corrected_1_10855.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10874.png,Test_Corrected_1_10874.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10875.png,Test_Corrected_1_10875.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10878.png,Test_Corrected_1_10878.png,Test,Corrected,1,1
Dataset\Gambo_Fixed\Test\Corrected\Test_Corrected_1_10879.png,Test_Corrected_1_10879.png,Test,Corrected,1,1
